index,der_word,subtitle_ind,eng_sent,video_code,start,end,tokens,movie_dir,sinc
269,you,48,"""ok, you know, we're making a lot of money.",SI101,150810,153850,"""ok you know we're making lot of money",./silicon,F
270,know,48,"""ok, you know, we're making a lot of money.",SI101,150810,153850,"""ok you know we're making lot of money",./silicon,F
271,we're,48,"""ok, you know, we're making a lot of money.",SI101,150810,153850,"""ok you know we're making lot of money",./silicon,F
272,making,48,"""ok, you know, we're making a lot of money.",SI101,150810,153850,"""ok you know we're making lot of money",./silicon,F
273,lot,48,"""ok, you know, we're making a lot of money.",SI101,150810,153850,"""ok you know we're making lot of money",./silicon,F
274,of,48,"""ok, you know, we're making a lot of money.",SI101,150810,153850,"""ok you know we're making lot of money",./silicon,F
275,money,48,"""ok, you know, we're making a lot of money.",SI101,150810,153850,"""ok you know we're making lot of money",./silicon,F
276,and,49,"And yes, we're disrupting digital media.",SI101,153860,157220,and yes we're disrupting digital media,./silicon,F
277,yes,49,"And yes, we're disrupting digital media.",SI101,153860,157220,and yes we're disrupting digital media,./silicon,F
278,we're,49,"And yes, we're disrupting digital media.",SI101,153860,157220,and yes we're disrupting digital media,./silicon,F
279,disrupting,49,"And yes, we're disrupting digital media.",SI101,153860,157220,and yes we're disrupting digital media,./silicon,F
280,digital,49,"And yes, we're disrupting digital media.",SI101,153860,157220,and yes we're disrupting digital media,./silicon,F
281,media,49,"And yes, we're disrupting digital media.",SI101,153860,157220,and yes we're disrupting digital media,./silicon,F
282,but,50,But most importantly,SI101,157230,160110,but most importantly,./silicon,F
283,most,50,But most importantly,SI101,157230,160110,but most importantly,./silicon,F
284,importantly,50,But most importantly,SI101,157230,160110,but most importantly,./silicon,F
285,we're,51,we're making the world a better place.,SI101,160120,162810,we're making world better place,./silicon,F
286,making,51,we're making the world a better place.,SI101,160120,162810,we're making world better place,./silicon,F
287,world,51,we're making the world a better place.,SI101,160120,162810,we're making world better place,./silicon,F
288,better,51,we're making the world a better place.,SI101,160120,162810,we're making world better place,./silicon,F
289,place,51,we're making the world a better place.,SI101,160120,162810,we're making world better place,./silicon,F
290,through,52,Through constructing elegant,SI101,162820,164160,through constructing elegant,./silicon,F
291,constructing,52,Through constructing elegant,SI101,162820,164160,through constructing elegant,./silicon,F
292,elegant,52,Through constructing elegant,SI101,162820,164160,through constructing elegant,./silicon,F
293,hierarchies,53,"hierarchies for maximum code  reuse and extensibility.""",SI101,164160,168900,"hierarchies for maximum code reuse and extensibility""",./silicon,F
294,for,53,"hierarchies for maximum code  reuse and extensibility.""",SI101,164160,168900,"hierarchies for maximum code reuse and extensibility""",./silicon,F
295,maximum,53,"hierarchies for maximum code  reuse and extensibility.""",SI101,164160,168900,"hierarchies for maximum code reuse and extensibility""",./silicon,F
296,code,53,"hierarchies for maximum code  reuse and extensibility.""",SI101,164160,168900,"hierarchies for maximum code reuse and extensibility""",./silicon,F
297,reuse,53,"hierarchies for maximum code  reuse and extensibility.""",SI101,164160,168900,"hierarchies for maximum code reuse and extensibility""",./silicon,F
298,and,53,"hierarchies for maximum code  reuse and extensibility.""",SI101,164160,168900,"hierarchies for maximum code reuse and extensibility""",./silicon,F
299,"extensibility""",53,"hierarchies for maximum code  reuse and extensibility.""",SI101,164160,168900,"hierarchies for maximum code reuse and extensibility""",./silicon,F
300,so,54,So everyone.,SI101,168910,171710,so everyone,./silicon,F
301,everyone,54,So everyone.,SI101,168910,171710,so everyone,./silicon,F
302,here's,55,Here's to many more  nights just like this one.,SI101,171720,175660,here's to many more nights just like this one,./silicon,F
303,to,55,Here's to many more  nights just like this one.,SI101,171720,175660,here's to many more nights just like this one,./silicon,F
304,many,55,Here's to many more  nights just like this one.,SI101,171720,175660,here's to many more nights just like this one,./silicon,F
305,more,55,Here's to many more  nights just like this one.,SI101,171720,175660,here's to many more nights just like this one,./silicon,F
306,nights,55,Here's to many more  nights just like this one.,SI101,171720,175660,here's to many more nights just like this one,./silicon,F
307,just,55,Here's to many more  nights just like this one.,SI101,171720,175660,here's to many more nights just like this one,./silicon,F
308,like,55,Here's to many more  nights just like this one.,SI101,171720,175660,here's to many more nights just like this one,./silicon,F
309,this,55,Here's to many more  nights just like this one.,SI101,171720,175660,here's to many more nights just like this one,./silicon,F
310,one,55,Here's to many more  nights just like this one.,SI101,171720,175660,here's to many more nights just like this one,./silicon,F
311,take,56,"Take it away, my good friend, Kid Rock.",SI101,175670,180250,take away my good friend kid rock,./silicon,F
312,away,56,"Take it away, my good friend, Kid Rock.",SI101,175670,180250,take away my good friend kid rock,./silicon,F
313,my,56,"Take it away, my good friend, Kid Rock.",SI101,175670,180250,take away my good friend kid rock,./silicon,F
314,good,56,"Take it away, my good friend, Kid Rock.",SI101,175670,180250,take away my good friend kid rock,./silicon,F
315,friend,56,"Take it away, my good friend, Kid Rock.",SI101,175670,180250,take away my good friend kid rock,./silicon,F
316,kid,56,"Take it away, my good friend, Kid Rock.",SI101,175670,180250,take away my good friend kid rock,./silicon,F
317,rock,56,"Take it away, my good friend, Kid Rock.",SI101,175670,180250,take away my good friend kid rock,./silicon,F
318,what,57,What a dick.,SI101,180260,182170,what dick,./silicon,F
319,dick,57,What a dick.,SI101,180260,182170,what dick,./silicon,F
320,synced,58,?Synced & Corrected by<font color=#80397b> Seppuku17</font>?  ?<font color=#e796af>www.addic7ed.com</font>?,SI101,185220,194240,synced corrected byfont colorb seppukufont font coloreafwwwaddicedcomfont,./silicon,F
321,corrected,58,?Synced & Corrected by<font color=#80397b> Seppuku17</font>?  ?<font color=#e796af>www.addic7ed.com</font>?,SI101,185220,194240,synced corrected byfont colorb seppukufont font coloreafwwwaddicedcomfont,./silicon,F
322,byfont,58,?Synced & Corrected by<font color=#80397b> Seppuku17</font>?  ?<font color=#e796af>www.addic7ed.com</font>?,SI101,185220,194240,synced corrected byfont colorb seppukufont font coloreafwwwaddicedcomfont,./silicon,F
323,colorb,58,?Synced & Corrected by<font color=#80397b> Seppuku17</font>?  ?<font color=#e796af>www.addic7ed.com</font>?,SI101,185220,194240,synced corrected byfont colorb seppukufont font coloreafwwwaddicedcomfont,./silicon,F
324,seppukufont,58,?Synced & Corrected by<font color=#80397b> Seppuku17</font>?  ?<font color=#e796af>www.addic7ed.com</font>?,SI101,185220,194240,synced corrected byfont colorb seppukufont font coloreafwwwaddicedcomfont,./silicon,F
325,font,58,?Synced & Corrected by<font color=#80397b> Seppuku17</font>?  ?<font color=#e796af>www.addic7ed.com</font>?,SI101,185220,194240,synced corrected byfont colorb seppukufont font coloreafwwwaddicedcomfont,./silicon,F
326,coloreafwwwaddicedcomfont,58,?Synced & Corrected by<font color=#80397b> Seppuku17</font>?  ?<font color=#e796af>www.addic7ed.com</font>?,SI101,185220,194240,synced corrected byfont colorb seppukufont font coloreafwwwaddicedcomfont,./silicon,F
327,big,59,"Big Head, there is a personal ad section",SI101,194250,197230,big head there is personal ad section,./silicon,F
328,head,59,"Big Head, there is a personal ad section",SI101,194250,197230,big head there is personal ad section,./silicon,F
329,there,59,"Big Head, there is a personal ad section",SI101,194250,197230,big head there is personal ad section,./silicon,F
330,is,59,"Big Head, there is a personal ad section",SI101,194250,197230,big head there is personal ad section,./silicon,F
331,personal,59,"Big Head, there is a personal ad section",SI101,194250,197230,big head there is personal ad section,./silicon,F
332,ad,59,"Big Head, there is a personal ad section",SI101,194250,197230,big head there is personal ad section,./silicon,F
333,section,59,"Big Head, there is a personal ad section",SI101,194250,197230,big head there is personal ad section,./silicon,F
334,on,60,on this asperger site.,SI101,197240,198520,on this asperger site,./silicon,F
335,this,60,on this asperger site.,SI101,197240,198520,on this asperger site,./silicon,F
336,asperger,60,on this asperger site.,SI101,197240,198520,on this asperger site,./silicon,F
337,site,60,on this asperger site.,SI101,197240,198520,on this asperger site,./silicon,F
338,holy,61,"Holy shit, this one is looking for",SI101,198530,200270,holy shit this one is looking for,./silicon,F
339,shit,61,"Holy shit, this one is looking for",SI101,198530,200270,holy shit this one is looking for,./silicon,F
340,this,61,"Holy shit, this one is looking for",SI101,198530,200270,holy shit this one is looking for,./silicon,F
341,one,61,"Holy shit, this one is looking for",SI101,198530,200270,holy shit this one is looking for,./silicon,F
342,is,61,"Holy shit, this one is looking for",SI101,198530,200270,holy shit this one is looking for,./silicon,F
343,looking,61,"Holy shit, this one is looking for",SI101,198530,200270,holy shit this one is looking for,./silicon,F
344,for,61,"Holy shit, this one is looking for",SI101,198530,200270,holy shit this one is looking for,./silicon,F
345,"""relationship",62,"a ""relationship that has  the potential to become",SI101,200280,202240,"""relationship that has potential to become",./silicon,F
346,that,62,"a ""relationship that has  the potential to become",SI101,200280,202240,"""relationship that has potential to become",./silicon,F
347,has,62,"a ""relationship that has  the potential to become",SI101,200280,202240,"""relationship that has potential to become",./silicon,F
348,potential,62,"a ""relationship that has  the potential to become",SI101,200280,202240,"""relationship that has potential to become",./silicon,F
349,to,62,"a ""relationship that has  the potential to become",SI101,200280,202240,"""relationship that has potential to become",./silicon,F
350,become,62,"a ""relationship that has  the potential to become",SI101,200280,202240,"""relationship that has potential to become",./silicon,F
351,sexual,63,"sexual in nature.""",SI101,202250,203770,"sexual in nature""",./silicon,F
352,in,63,"sexual in nature.""",SI101,202250,203770,"sexual in nature""",./silicon,F
353,"nature""",63,"sexual in nature.""",SI101,202250,203770,"sexual in nature""",./silicon,F
354,boy,64,"Boy, is she on the spectrum.",SI101,203780,205570,boy is she on spectrum,./silicon,F
355,is,64,"Boy, is she on the spectrum.",SI101,203780,205570,boy is she on spectrum,./silicon,F
356,she,64,"Boy, is she on the spectrum.",SI101,203780,205570,boy is she on spectrum,./silicon,F
357,on,64,"Boy, is she on the spectrum.",SI101,203780,205570,boy is she on spectrum,./silicon,F
358,spectrum,64,"Boy, is she on the spectrum.",SI101,203780,205570,boy is she on spectrum,./silicon,F
359,she,65,She can't even make eye  contact with the camera.,SI101,205580,208090,she can't even make eye contact with camera,./silicon,F
360,can't,65,She can't even make eye  contact with the camera.,SI101,205580,208090,she can't even make eye contact with camera,./silicon,F
361,even,65,She can't even make eye  contact with the camera.,SI101,205580,208090,she can't even make eye contact with camera,./silicon,F
362,make,65,She can't even make eye  contact with the camera.,SI101,205580,208090,she can't even make eye contact with camera,./silicon,F
